index,Alcohol,Malic_acid,Ash,Alcalinity_of_ash,Magnesium,Total_phenols,Flavanoids,Nonflavanoid_phenols,Proanthocyanins,Color_intensity,Hue,OD280%2FOD315_of_diluted_wines,Proline,class
421720,13.701747,3.134439,2.611391,19.049403,91.809372,1.245767,1.705382,0.200451,1.392521,4.20114,0.558411,1.284698,605.679153,2
422363,13.818184,1.708,2.546828,19.305681,95.560989,3.513496,3.04589,0.168514,2.479254,6.208134,0.90087,2.945481,1404.98385,0
968348,12.242385,4.146024,2.191633,21.779896,86.445663,2.003959,1.315656,0.215215,1.163407,1.764387,0.83652,3.513967,505.938123,1
620747,13.730992,1.862239,2.652308,19.221541,98.409384,2.811381,0.569069,0.566427,1.916357,5.395919,1.054083,2.773272,1305.43456,0
399634,12.50025,1.418645,2.502299,17.75777,139.850044,2.415897,1.537111,0.190566,1.472442,4.201652,1.030247,2.014201,704.852724,1
338758,12.365613,1.148057,2.007995,18.471998,100.205892,3.016929,3.208461,0.265831,1.830238,2.47935,1.01491,2.30063,418.522754,1
189709,12.391275,4.489348,2.558328,17.876305,123.865138,1.668877,2.107567,0.305216,2.945523,3.569677,0.878523,2.31193,833.928858,1
704549,12.468315,1.365877,2.340643,22.401983,108.431776,2.891009,2.133764,0.281823,1.540184,3.743114,1.333067,2.774598,320.892716,1
812759,11.876638,1.366508,1.871397,18.540792,78.546759,3.559205,3.069513,0.340184,1.602624,1.869063,1.036913,3.050287,637.261413,1
922149,14.501572,4.050663,2.48833,19.425529,107.580246,3.284048,2.525358,0.21087,1.040885,5.277924,1.076451,3.458075,904.826194,0
100448,11.353524,1.884466,2.528979,20.884673,83.505269,3.479199,0.546923,0.286125,2.021751,2.799883,0.792805,3.40336,312.646761,1
851319,12.454998,4.581375,2.767577,27.535545,79.253587,1.679646,1.461462,0.528545,1.474937,5.905118,0.899564,2.967693,484.522746,1
582618,12.92161,2.749027,2.855331,17.487634,120.895302,3.429966,2.520807,0.213814,1.576528,10.370066,0.783282,3.195072,1357.938521,0
6126,11.432164,3.780424,2.437663,19.542651,97.434142,1.302242,2.027667,0.616876,1.256132,6.520267,1.132966,1.717493,517.136833,2
74094,13.960679,1.706012,2.289097,15.310148,104.634406,1.944157,1.846644,0.236164,2.625652,5.297555,1.042407,3.617967,769.071172,0
589395,12.60329,1.221836,2.254738,19.781038,104.413689,2.682892,2.752016,0.44279,1.952816,3.007496,1.30353,2.004237,845.301479,1
375702,13.956252,1.94131,2.732744,26.216376,93.252599,2.221871,2.962013,0.313533,1.834762,3.81106,0.944873,3.139868,815.737052,0
149053,13.997273,4.94571,2.263833,16.187938,90.685742,2.652127,2.660765,0.443746,2.131557,4.65247,0.814285,3.118798,1112.956539,0
989526,13.950816,1.664124,2.352767,21.46412,111.146651,2.928487,1.99727,0.281618,2.135153,3.851084,0.959269,2.291091,967.144592,1
927851,14.310409,1.591329,2.483346,19.265242,103.570216,2.825826,2.316704,0.272385,1.517011,3.287762,1.28623,3.560499,899.718518,0
733919,13.469733,1.543057,2.331626,21.254846,99.549835,2.640087,2.568843,0.277879,1.292041,4.267132,1.372305,3.406254,821.636247,0
281610,11.801246,1.613803,2.205714,17.275735,80.528375,1.412689,0.980174,0.286626,1.532667,3.656632,0.983554,2.494389,531.390084,1
436974,12.567439,2.335243,2.25509,19.566629,83.79388,2.44642,2.170521,0.608409,0.790748,3.537723,1.074679,1.58371,684.693711,1
861617,12.962642,4.792698,2.368467,17.181454,128.05281,2.605103,1.847556,0.320719,1.661319,4.823183,0.919958,3.551024,1052.795866,0
81169,11.998065,1.023782,2.615424,23.698625,95.176087,2.969411,3.564622,0.415152,2.673062,2.440794,0.823013,2.959886,421.211891,1
976566,12.568035,2.50129,2.581926,19.065449,85.108062,2.272845,1.192311,0.463188,0.801517,2.611179,1.185921,2.632219,453.410616,1
727343,12.033703,1.663429,2.379895,11.767548,92.630622,2.070583,0.641441,0.411934,1.032875,3.659597,1.139538,2.780664,551.839117,1
44174,11.879234,1.824951,1.934238,17.099271,79.093333,2.846489,3.033228,0.309531,1.343565,2.34513,0.977133,2.524223,504.975601,1
240622,12.680108,1.775241,1.809249,20.959058,83.448669,2.324102,2.004571,0.451947,1.311148,2.234583,0.925464,2.810164,357.324331,1
738786,12.83456,1.603294,2.540649,19.273052,98.688564,2.79668,2.222881,0.440064,2.66393,2.03654,0.537169,2.039884,336.191492,1
161816,11.244277,1.573714,1.835573,19.061493,107.298281,1.7549,1.241826,0.418061,1.65848,4.072241,0.889236,3.148227,582.450119,1
329912,12.893321,2.561367,2.437146,22.02265,107.029944,1.242211,0.532639,0.415537,1.308232,7.824057,0.63326,2.200553,639.119709,2
590903,12.954036,4.102243,2.342026,18.139693,89.373484,1.988548,0.511957,0.560228,0.873331,6.493731,0.524107,2.833148,527.558092,2
539886,12.083125,1.821528,2.284978,12.897597,82.026557,1.3842,2.083744,0.190165,1.606158,1.826515,0.9167,2.556473,531.895018,1
853377,13.500016,1.695883,2.356233,17.805816,103.020838,3.245265,2.869936,0.276014,1.959457,5.992475,1.196863,3.399061,1020.574956,0
671140,13.581108,1.63211,2.69827,21.078863,105.011627,3.3809,3.420579,0.466629,1.467277,5.244988,1.307658,3.062574,1221.622375,0
261219,14.099903,1.844398,2.382971,19.978732,102.882858,3.056756,2.660135,0.317736,1.478173,9.786188,1.350032,2.947619,1208.87722,0
36979,11.63509,2.003177,2.560747,21.674394,110.544034,1.34955,3.924336,0.192897,1.940985,3.420445,1.017266,3.003924,679.877533,0
599196,12.469388,2.457262,2.318584,19.192187,79.691414,1.579709,1.079682,0.461448,2.446799,4.613212,1.389688,3.368241,644.395849,1
992003,13.774914,1.717662,2.614221,11.319764,106.197152,3.14004,3.385551,0.348528,2.46043,4.163146,0.965334,2.875511,1449.11383,0
817120,13.864664,1.888682,2.406515,24.772118,103.649415,2.93886,3.448038,0.339029,2.599135,5.320966,1.122983,3.279399,1219.94487,0
928781,13.251996,1.728406,2.345662,24.150617,88.106069,3.377679,3.211255,0.280682,2.485643,2.473846,0.759951,2.361068,476.152878,1
116996,12.183988,1.539582,2.239078,20.471227,112.842021,1.754523,2.208452,0.277013,1.652536,2.265344,1.273614,2.730255,446.704564,1
54147,13.092453,1.825131,2.683631,25.707268,83.228271,2.746458,2.739899,0.429356,1.314532,5.667255,0.742735,3.594666,386.869418,1
691933,11.6995,0.938735,2.609066,22.77319,81.379077,2.011127,2.175981,0.158977,2.156135,3.337397,1.254607,2.772568,906.346274,1
235311,13.88272,2.494243,1.936671,17.593055,107.747241,2.318742,2.304782,0.63302,2.062338,3.329135,1.051554,2.720019,1542.861908,0
749442,12.186332,1.162578,2.274905,18.38478,94.04611,2.553273,2.857733,0.351773,1.960215,3.265262,1.183179,2.833803,688.165953,1
262656,12.371847,1.261151,2.46961,21.141382,82.898225,2.646129,2.506151,0.204431,1.546035,1.853474,1.237944,1.697089,448.970892,1
521843,12.619115,1.463714,2.196534,21.722932,105.801861,2.302819,2.168471,0.344015,2.600694,2.4183,1.290518,2.107036,333.465773,1
178614,13.145306,2.003601,2.242024,18.001577,112.444518,2.940477,3.874894,0.322197,1.923801,4.670374,0.919176,3.02326,1366.56161,0
772428,13.712716,4.022608,2.531159,21.57232,122.507013,1.415425,0.724073,0.517903,0.796961,9.719821,0.648837,3.636228,667.08539,2
384738,14.356821,1.670261,2.533932,13.875723,85.581648,3.173167,2.984648,0.420894,1.777192,5.699357,1.325851,2.794356,1150.485224,0
672083,14.245272,3.909441,2.578501,21.889507,128.609992,2.632597,2.807399,0.488398,1.28217,3.472163,1.069561,3.753239,893.748972,0
757512,14.462103,1.582624,2.52709,20.33392,89.557789,3.519919,3.525386,0.365255,2.866399,4.717176,1.147735,1.40749,1149.685917,0
719927,13.460547,1.914991,2.378195,20.066757,100.161661,2.679014,2.953099,0.262721,1.406264,5.734688,1.280711,2.739796,1386.598088,0
280025,14.220949,1.641664,2.251912,19.733781,84.724159,1.254093,2.750314,0.355897,1.694826,8.585771,0.586728,1.613449,712.935177,2
511334,11.919482,1.668143,2.257354,18.39068,126.773303,1.812364,2.087725,0.166706,1.778185,3.031926,1.079713,2.15235,548.389209,1
528892,12.78912,1.993151,2.555146,19.625759,106.248199,2.337848,2.250231,0.384916,0.994423,7.491981,0.602287,1.48784,454.215103,2
739886,14.118732,1.471968,2.340322,17.157244,89.53536,2.776475,2.578767,0.283047,1.539707,5.476606,1.053263,2.785195,1249.39546,0
966794,11.738532,0.971184,1.990477,13.183613,89.179055,1.824858,1.222068,0.557294,2.713473,2.438257,0.789017,3.723962,655.317432,1
492176,14.007043,1.617997,2.503041,18.353851,93.223802,2.276716,3.029868,0.279767,1.779044,4.469283,1.071304,3.348428,1239.823527,0
925916,13.112485,1.813101,1.955839,14.259593,99.739349,2.519026,2.14161,0.282715,2.776751,3.648678,0.980864,3.238058,876.0078,0
737013,12.596519,1.663452,2.511483,25.58806,91.170479,2.815301,1.80546,0.349842,2.123444,3.021981,1.015945,2.948131,411.818245,1
726040,11.961521,1.644968,2.366179,18.070726,89.743662,2.254183,1.931855,0.460898,1.495732,2.17917,1.154325,3.519295,432.781,1
91639,13.634656,1.81343,2.406368,21.501771,105.564127,3.182616,3.653792,0.402302,2.572958,5.001581,0.799412,3.59279,1425.213856,0
854330,12.253962,1.641762,2.248949,25.367288,78.674192,1.650269,2.282344,0.314179,2.293611,2.671274,0.884756,2.734728,375.275153,1
561542,12.982811,1.73859,2.264563,25.451145,100.182959,2.658945,2.265801,0.589254,1.390503,2.206278,1.105938,2.799656,645.585638,0
566100,12.454558,1.019302,2.25276,19.773553,94.261217,2.366248,2.523281,0.320167,1.494221,3.321567,1.183898,3.026085,645.205642,1
978348,13.680679,2.795672,2.859646,25.271499,98.016296,2.306347,0.854094,0.548481,1.172266,5.028044,0.707523,2.28681,500.40738,2
307969,12.825238,1.247936,2.300912,26.53703,86.222422,1.818936,1.898509,0.577354,1.827872,1.347367,1.071132,2.80171,361.180164,1
621133,13.274813,4.458986,2.503886,18.482475,147.402127,3.383851,2.75639,0.358308,1.47442,6.110246,1.255498,2.869093,1160.433854,0
162463,11.28796,1.169342,2.528219,21.109086,88.054494,1.772578,2.242355,0.474763,1.303836,2.181892,1.077829,3.063796,466.736092,1
817057,12.329072,2.215903,2.524762,19.381522,89.509991,3.219487,0.689087,0.344242,0.701876,2.571934,0.856918,2.928005,363.533101,1
242389,11.811905,3.356734,2.24122,20.608063,75.136834,2.188472,1.456845,0.566014,1.328879,1.988856,1.04482,3.185866,322.108935,1
285655,11.475715,1.770448,2.255756,12.723622,86.301057,1.748195,1.419298,0.264772,1.545986,1.962398,0.885033,2.191377,557.030348,1
473605,14.240799,1.677963,2.335511,13.045844,96.784463,3.111828,3.939417,0.294095,2.276049,4.799064,1.328544,3.508529,751.652201,0
349379,11.759345,1.627464,2.804307,21.888235,105.646644,1.442384,0.578858,0.369543,1.626918,9.243039,0.608125,2.08658,988.236596,2
257412,12.114889,1.078357,2.521669,22.433028,89.634012,2.520763,2.889125,0.225431,2.657618,4.903674,1.039456,3.494743,523.630553,1
529147,12.083519,2.632948,2.231275,19.744954,79.31455,2.241309,2.509062,0.272233,1.540534,3.604454,1.422192,1.473028,718.893466,1
578649,13.213441,2.750388,2.227197,18.377321,100.660302,1.520286,0.830941,0.42797,0.870956,6.68184,0.529914,1.7686,732.717342,2
329814,14.137014,2.060013,2.494159,17.825396,102.477815,3.127378,3.971956,0.369588,2.785414,5.374276,1.060511,3.690045,1344.969171,0
920173,12.370168,4.718768,2.60371,23.3182,85.07889,1.807527,0.495447,0.456253,1.287944,2.155899,1.021952,3.165367,508.369157,1
311965,13.850993,1.788246,2.38302,17.232052,123.02694,3.12296,3.254173,0.29739,1.979303,4.79952,1.157839,2.669878,1233.0908,0
762953,12.749319,3.63428,2.429738,17.476046,88.965308,1.921773,3.825485,0.292352,1.814944,1.537443,0.88979,2.366711,645.58505,1
519989,11.684817,2.731502,1.936188,20.715242,109.599223,1.719368,1.182816,0.58085,0.80286,2.074854,0.615134,2.703854,339.730712,1
964717,13.890075,4.239102,2.742371,23.379757,103.56771,1.675655,3.411648,0.418687,1.964296,6.0922,0.830371,1.65138,510.996898,2
880034,13.484565,2.536621,2.301913,17.092159,105.497328,2.605342,2.853372,0.311747,1.540877,6.062818,1.126579,2.797074,1132.189241,0
120929,14.114212,1.86937,2.167474,17.554414,132.293405,3.676343,2.874494,0.312963,1.239405,3.593867,1.013185,3.449506,1315.507444,0
441727,12.212168,2.254095,2.302695,20.333175,96.971405,1.886881,1.138717,0.223756,0.721052,10.395159,0.626438,2.32956,549.876068,2
643787,13.538297,1.95685,2.442291,17.628576,99.437455,2.332582,2.016331,0.2706,1.893541,6.575005,1.249139,3.444235,838.183093,0
932461,13.411613,1.927807,2.006101,21.897685,82.649198,2.801104,2.688105,0.282658,1.813061,3.302587,1.032673,3.47844,348.887208,2
680629,12.961004,2.581025,2.221598,19.020234,99.980694,1.235492,0.651536,0.603528,0.931618,6.396407,0.823807,1.74626,633.000613,2
16570,11.815517,1.715968,2.400191,14.961308,90.087482,1.624752,2.548509,0.26529,1.587635,3.534694,1.262402,2.76008,660.167243,1
628283,11.821779,2.851463,2.604867,21.440786,86.063368,1.905492,2.41424,0.337982,0.677775,2.967419,1.285489,3.920578,349.173794,1
469555,14.21044,1.659532,2.398075,12.925059,110.810984,2.372343,3.727999,0.513017,1.864043,6.04007,1.047527,2.944155,872.597901,0
972076,12.863626,1.798603,2.067232,14.781855,98.493634,2.012772,2.455171,0.257452,1.570525,3.42465,1.072756,3.385005,1004.770529,0
514361,13.440411,4.10398,2.399883,21.44845,118.211515,1.866747,0.680578,0.492073,0.790001,8.125888,0.564736,3.422002,570.500788,2
477245,12.422936,1.305929,2.929149,22.965631,106.019128,1.967958,0.791985,0.509525,2.488364,3.997838,0.74353,1.587609,639.798423,2
990985,12.52385,1.542522,2.29493,15.344225,82.82165,3.092429,2.441721,0.273808,1.509118,2.577265,0.846826,3.0097,563.606872,1
869291,12.52629,1.795146,2.788903,24.003162,92.324646,3.541916,2.640349,0.112348,1.270112,2.689579,1.096458,3.109745,517.397177,1
212578,12.625799,2.928399,2.237467,21.246578,95.262202,2.47906,2.185481,0.575154,0.673229,7.946682,0.795123,3.273546,470.438943,1
296014,12.676375,1.656667,1.745589,19.41657,77.357096,1.734812,1.08812,0.421818,1.051134,3.105586,0.618959,2.680638,600.821781,1
556360,13.075751,2.081309,1.804804,15.605019,102.277471,2.546624,3.487113,0.261992,2.840938,4.759418,1.125022,3.601747,1041.246794,0
497214,13.804397,3.705258,2.349544,18.558166,105.258045,2.010991,1.305326,0.223961,1.31406,7.572088,0.656504,2.321293,512.915004,2
813582,14.064847,1.906345,2.382627,18.487952,107.276337,3.311835,3.383786,0.283777,2.46736,7.841891,1.086778,2.80024,1455.374123,0
921503,11.977218,3.985887,2.182562,23.768352,98.029571,1.220669,0.706218,0.383982,1.85668,3.630859,0.868746,1.684778,520.690083,2
251027,14.328951,1.704843,2.264047,15.603447,101.840855,3.325538,2.770211,0.280764,2.017721,5.01986,0.988041,3.479014,779.51028,0
809569,12.492408,1.513095,2.537136,22.874241,142.060387,1.562729,0.729668,0.446369,1.535548,8.532125,0.624719,1.63384,961.708174,2
124376,12.926976,1.450659,1.783164,25.505219,82.478284,1.783166,1.976499,0.206179,1.469622,2.909464,0.952371,3.149318,325.816585,1
721902,14.457509,1.905964,2.363954,17.220825,106.726785,2.928543,3.481811,0.330979,1.87812,5.243595,1.043254,2.734422,1142.965575,0
224750,13.834051,3.589069,2.387348,20.480624,123.81169,2.368058,0.562161,0.427111,1.229172,6.059252,1.0686,1.636392,560.331903,2
483270,12.608218,4.033326,2.372729,20.965424,89.513783,2.51964,1.956052,0.59563,1.241637,2.447186,0.823381,3.05721,351.915897,1
111258,11.620928,1.028739,2.553871,25.429068,84.849878,2.420407,1.909833,0.189712,2.805113,2.372009,1.074472,2.767381,307.53676,1
191293,13.519728,1.491775,1.931812,19.450366,120.782324,2.693234,2.902246,0.257516,2.594264,6.48133,1.213609,2.816161,1390.075462,0
169787,12.661814,1.829653,2.512748,17.859835,103.28554,1.498534,1.580811,0.306738,1.626388,2.247726,1.114083,3.081285,495.159666,1
345000,13.617218,1.616388,2.713854,17.773681,97.835953,2.626354,0.580497,0.53855,1.520277,4.142253,1.444674,3.196748,1044.587357,0
355049,14.357666,1.760563,3.033618,17.354278,101.857527,3.270012,3.465046,0.367003,2.545328,8.833196,1.060257,3.970603,1232.564534,0
620095,13.035393,1.537542,2.910653,19.525859,100.322104,2.038173,3.890137,0.21002,2.016242,4.684989,0.570389,3.379273,926.011316,0
796386,12.449568,2.834105,1.956182,16.254224,125.703907,2.877805,2.165266,0.340515,1.373815,6.48462,1.34442,2.18452,392.394605,1
4464,13.915148,2.898295,2.861393,23.708201,91.380769,1.223626,0.969445,0.316984,1.292539,5.184862,0.51577,1.463242,551.942912,2
632478,13.100909,2.831967,2.397722,24.967487,81.875373,1.810792,0.621371,0.540322,1.098718,7.557493,1.181038,1.647597,528.293506,2
365194,12.256967,1.54516,2.341513,22.35872,81.523122,1.449116,3.067767,0.226605,2.076637,1.928868,0.937708,2.070741,476.340123,1
539564,11.351121,1.473344,2.555896,20.575003,85.897163,2.209227,2.156294,0.610379,2.163351,1.894451,1.219404,3.119462,660.806021,1
602693,12.913733,1.654774,2.501401,21.2676,100.811129,2.779684,2.216422,0.270594,1.445502,4.677484,1.015292,3.438277,1381.900565,0
147556,14.300841,1.691995,2.579123,18.00435,92.024584,1.840617,0.373821,0.672341,1.833084,7.545135,1.294003,3.563158,1175.844495,0
426010,13.823633,1.635247,1.990624,14.325045,96.718919,2.308029,1.939379,0.636418,2.382148,6.621869,1.059855,3.102382,1350.327341,0
127496,11.997166,1.619165,2.485037,13.077156,108.264678,2.238998,1.13047,0.580338,1.092229,3.701316,1.042076,3.553649,898.537868,0
231495,12.362065,5.459062,2.230356,21.294926,94.248799,1.30294,0.717719,0.557613,0.535405,6.739846,0.748203,1.560864,664.04583,2
466276,12.242796,3.059535,2.838102,22.912617,80.295682,2.660676,2.386527,0.270225,1.898231,1.573335,1.193759,3.213604,355.03526,1
750283,14.437406,1.999795,2.534355,17.559754,118.855339,3.247295,3.290084,0.312018,2.510115,6.066238,1.48918,3.235666,1112.747769,0
117323,12.554422,0.910728,1.966353,21.232465,80.951615,2.825698,2.424611,0.39935,1.164936,3.406448,1.439843,3.050398,425.280827,1
983822,11.596152,1.046661,2.544308,17.353071,132.537732,1.778786,1.280043,0.284276,0.903106,3.000283,1.079174,3.222794,677.458605,1
896794,13.280128,1.407196,2.415766,21.395142,104.58422,2.623727,1.447368,0.471713,1.544816,8.045421,1.308867,1.647829,678.122398,2
894840,12.02978,1.193424,2.376058,19.345152,89.530456,2.651308,2.229561,0.267976,1.654438,1.851501,0.899749,2.359268,658.506915,1
68713,12.318221,3.119172,2.3156,12.796146,96.484282,1.487916,2.217492,0.233143,1.907958,3.707058,1.309745,2.265461,432.692898,1
427521,12.299076,1.726727,2.764294,21.619372,90.9032,2.683387,2.459152,0.42571,2.189047,3.285323,0.999591,1.874439,412.263354,1
142819,14.498533,3.983122,2.253566,17.453909,89.106973,1.302775,2.869729,0.411985,1.928703,8.410073,0.603434,1.442448,716.924092,2
521793,14.319429,1.866835,2.568113,18.941895,99.638971,3.577131,3.473618,0.351543,1.075839,4.758323,0.967306,3.329377,1229.128818,0
681510,11.584642,1.973634,2.739246,20.916314,89.798884,1.807718,1.19066,0.208932,2.678122,2.666699,0.885836,3.036814,646.964343,1
80307,11.990782,1.813244,2.369108,25.312512,77.492281,1.835741,1.497812,0.290065,1.468862,2.704688,1.144693,3.538839,558.004787,1
146882,13.040998,3.979684,2.37143,18.09141,94.454997,1.979669,1.260954,0.266811,1.186928,6.587051,1.040086,1.536369,686.290202,2
989907,12.915622,4.916566,2.332143,22.485605,100.884656,1.358573,1.273524,0.218586,0.413048,4.791347,0.595979,1.47143,522.434707,2
175231,14.234142,1.702602,2.533089,22.362674,98.185726,2.719623,2.738831,0.3209,1.428951,4.945582,1.355408,2.723867,1164.470182,0
679754,13.633845,4.747307,2.226872,19.834422,127.998779,1.692377,1.108602,0.225778,1.571438,4.908417,0.585204,1.580695,496.108672,2
392907,12.036279,1.737612,1.826597,21.48699,97.841801,3.27177,2.763815,0.282015,2.017563,2.243599,1.202949,3.078007,440.128581,1
576407,13.036022,3.298061,2.21201,17.95921,90.682991,1.508946,1.290812,0.271085,1.44714,3.982242,0.628148,1.816783,715.827233,2
424093,12.593932,3.108367,2.246078,17.463128,107.466872,1.483648,0.698737,0.269807,1.465045,5.167311,0.630445,1.382492,700.815674,2
545530,13.06947,2.720602,2.613429,22.650677,87.805754,1.38121,2.051977,0.184925,1.11379,8.031108,0.991322,1.486102,592.067273,2
977821,12.117445,1.190731,1.944002,19.019313,115.065343,2.671105,3.206854,0.281512,0.807972,2.609261,1.071423,3.107785,896.855815,1
